0, 10, 3
1, 0, 10
0, 10, 1
1, 0, 10
0, 10, 2
1, 0, 10
0, 10, 1
1, 0, 10
0, 10, 5
1, 0, 10
0, 10, 1
0, 10, 1
0, 10, 4
0, 10, 1
0, 10, 1
0, 10, 8
1, 0, 13
0, 10, 7
0, 10, 4
0, 10, 3
0, 10, 2
1, 0, 6
1, 0, 10
1, 0, 13
0, 10, 4
0, 10, 1
0, 10, 2
1, 0, 8
0, 10, 8
0, 10, 7
0, 10, 1
0, 10, 1
0, 10, 12
0, 10, 1
1, 0, 8
0, 10, 2
0, 10, 4
1, 0, 10
0, 10, 6
0, 10, 1
0, 10, 4
0, 10, 12
1, 0, 10
0, 10, 2
0, 10, 6
0, 10, 8
0, 10, 2
0, 10, 3
0, 10, 2
1, 0, 10
0, 10, 2
1, 0, 10
0, 10, 1
1, 0, 10
0, 10, 1
0, 10, 2
0, 10, 1
0, 10, 4
0, 10, 12
1, 0, 10
1, 0, 8
1, 0, 13
0, 10, 2
0, 10, 2
1, 0, 10
0, 10, 5
0, 10, 1
0, 10, 2
0, 10, 6
0, 10, 4
0, 10, 1
0, 10, 1
0, 10, 7
0, 10, 6
0, 10, 2
0, 10, 1
0, 10, 1
1, 0, 10
0, 10, 2
1, 0, 8
0, 10, 3
0, 10, 2
0, 10, 1
0, 10, 1
1, 0, 8
0, 10, 4
0, 10, 7
0, 10, 1
0, 10, 1
1, 0, 10
0, 10, 2
0, 10, 4
0, 10, 1
0, 10, 1
0, 10, 1
0, 10, 4
1, 0, 8
1, 0, 8
0, 10, 1
1, 0, 10
